loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.20049092753065956,1.715616226196289,False,,,1,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-01,1630520101,1.715616226196289,23647,DLWS,192.168.1.20,1.715616226196289,0,1,6eb13_00002
0.1994796918498145,0.33091068267822266,False,,,2,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-01,1630520101,2.0465269088745117,23647,DLWS,192.168.1.20,2.0465269088745117,0,2,6eb13_00002
0.19900331550174288,0.34719276428222656,False,,,3,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-02,1630520102,2.3937196731567383,23647,DLWS,192.168.1.20,2.3937196731567383,0,3,6eb13_00002
0.19851152069038816,0.33803582191467285,False,,,4,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-02,1630520102,2.731755495071411,23647,DLWS,192.168.1.20,2.731755495071411,0,4,6eb13_00002
0.1980028565062417,0.3302028179168701,False,,,5,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-02,1630520102,3.0619583129882812,23647,DLWS,192.168.1.20,3.0619583129882812,0,5,6eb13_00002
0.19747597926192814,0.30265212059020996,False,,,6,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-03,1630520103,3.364610433578491,23647,DLWS,192.168.1.20,3.364610433578491,0,6,6eb13_00002
0.1969215985139211,0.3168635368347168,False,,,7,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-03,1630520103,3.681473970413208,23647,DLWS,192.168.1.20,3.681473970413208,0,7,6eb13_00002
0.19632410201761458,0.3380606174468994,False,,,8,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-03,1630520103,4.019534587860107,23647,DLWS,192.168.1.20,4.019534587860107,0,8,6eb13_00002
0.1956673091650009,0.3195459842681885,False,,,9,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-04,1630520104,4.339080572128296,23647,DLWS,192.168.1.20,4.339080572128296,0,9,6eb13_00002
0.19499478658040365,0.346055269241333,False,,,10,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-04,1630520104,4.685135841369629,23647,DLWS,192.168.1.20,4.685135841369629,0,10,6eb13_00002
0.19430919975042343,0.32692837715148926,False,,,11,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-04,1630520104,5.012064218521118,23647,DLWS,192.168.1.20,5.012064218521118,0,11,6eb13_00002
0.19360928429497612,0.32567715644836426,False,,,12,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-05,1630520105,5.337741374969482,23647,DLWS,192.168.1.20,5.337741374969482,0,12,6eb13_00002
0.19289711581336128,0.3262209892272949,False,,,13,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-05,1630520105,5.663962364196777,23647,DLWS,192.168.1.20,5.663962364196777,0,13,6eb13_00002
0.19217035942607455,0.3108236789703369,False,,,14,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-05,1630520105,5.974786043167114,23647,DLWS,192.168.1.20,5.974786043167114,0,14,6eb13_00002
0.19143130726284452,0.28874707221984863,False,,,15,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-05,1630520105,6.263533115386963,23647,DLWS,192.168.1.20,6.263533115386963,0,15,6eb13_00002
0.1906790445248286,0.31655168533325195,False,,,16,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-06,1630520106,6.580084800720215,23647,DLWS,192.168.1.20,6.580084800720215,0,16,6eb13_00002
0.18991493748293983,0.312152624130249,False,,,17,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-06,1630520106,6.892237424850464,23647,DLWS,192.168.1.20,6.892237424850464,0,17,6eb13_00002
0.1891382129987081,0.3354508876800537,False,,,18,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-06,1630520106,7.227688312530518,23647,DLWS,192.168.1.20,7.227688312530518,0,18,6eb13_00002
0.18835081617037455,0.3497316837310791,False,,,19,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-07,1630520107,7.577419996261597,23647,DLWS,192.168.1.20,7.577419996261597,0,19,6eb13_00002
0.1875525407658683,0.32366418838500977,False,,,20,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-07,1630520107,7.9010841846466064,23647,DLWS,192.168.1.20,7.9010841846466064,0,20,6eb13_00002
0.18674472504191927,0.3326888084411621,False,,,21,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-07,1630520107,8.233772993087769,23647,DLWS,192.168.1.20,8.233772993087769,0,21,6eb13_00002
0.18592565831210878,0.3438291549682617,False,,,22,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-08,1630520108,8.57760214805603,23647,DLWS,192.168.1.20,8.57760214805603,0,22,6eb13_00002
0.18509790910614862,0.32970166206359863,False,,,23,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-08,1630520108,8.907303810119629,23647,DLWS,192.168.1.20,8.907303810119629,0,23,6eb13_00002
0.18426038265228273,0.3335762023925781,False,,,24,57561fa1a1464ea291f5f99122cd7ff5,2021-09-02_02-15-08,1630520108,9.240880012512207,23647,DLWS,192.168.1.20,9.240880012512207,0,24,6eb13_00002
