loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.1970827553806634,1.511174201965332,False,,,1,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-55,1630520215,1.511174201965332,23650,DLWS,192.168.1.20,1.511174201965332,0,1,6eb13_00006
0.19505070458198415,0.15778684616088867,False,,,2,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-55,1630520215,1.6689610481262207,23650,DLWS,192.168.1.20,1.6689610481262207,0,2,6eb13_00006
0.1936659155220821,0.1615900993347168,False,,,3,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-55,1630520215,1.8305511474609375,23650,DLWS,192.168.1.20,1.8305511474609375,0,3,6eb13_00006
0.19240121337874183,0.15334367752075195,False,,,4,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-55,1630520215,1.9838948249816895,23650,DLWS,192.168.1.20,1.9838948249816895,0,4,6eb13_00006
0.19028111881223217,0.1492311954498291,False,,,5,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-55,1630520215,2.1331260204315186,23650,DLWS,192.168.1.20,2.1331260204315186,0,5,6eb13_00006
0.18756505487294034,0.15626811981201172,False,,,6,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-55,1630520215,2.2893941402435303,23650,DLWS,192.168.1.20,2.2893941402435303,0,6,6eb13_00006
0.18689496044454904,0.14866375923156738,False,,,7,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-56,1630520216,2.4380578994750977,23650,DLWS,192.168.1.20,2.4380578994750977,0,7,6eb13_00006
0.18599672615528107,0.17928409576416016,False,,,8,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-56,1630520216,2.617341995239258,23650,DLWS,192.168.1.20,2.617341995239258,0,8,6eb13_00006
0.1849003809279409,0.17388200759887695,False,,,9,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-56,1630520216,2.7912240028381348,23650,DLWS,192.168.1.20,2.7912240028381348,0,9,6eb13_00006
0.18229569494724274,0.15596723556518555,False,,,10,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-56,1630520216,2.9471912384033203,23650,DLWS,192.168.1.20,2.9471912384033203,0,10,6eb13_00006
0.18110024209680228,0.1675255298614502,False,,,11,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-56,1630520216,3.1147167682647705,23650,DLWS,192.168.1.20,3.1147167682647705,0,11,6eb13_00006
0.18043095541411433,0.16306638717651367,False,,,12,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-56,1630520216,3.277783155441284,23650,DLWS,192.168.1.20,3.277783155441284,0,12,6eb13_00006
0.1772483684893312,0.16111135482788086,False,,,13,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-57,1630520217,3.438894510269165,23650,DLWS,192.168.1.20,3.438894510269165,0,13,6eb13_00006
0.17694781720638275,0.15762567520141602,False,,,14,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-57,1630520217,3.596520185470581,23650,DLWS,192.168.1.20,3.596520185470581,0,14,6eb13_00006
0.17621091316486226,0.16334223747253418,False,,,15,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-57,1630520217,3.7598624229431152,23650,DLWS,192.168.1.20,3.7598624229431152,0,15,6eb13_00006
0.17207110750264135,0.15895509719848633,False,,,16,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-57,1630520217,3.9188175201416016,23650,DLWS,192.168.1.20,3.9188175201416016,0,16,6eb13_00006
0.17090167875947623,0.19606494903564453,False,,,17,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-57,1630520217,4.114882469177246,23650,DLWS,192.168.1.20,4.114882469177246,0,17,6eb13_00006
0.17167070610769863,0.16808700561523438,False,,,18,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-57,1630520217,4.2829694747924805,23650,DLWS,192.168.1.20,4.2829694747924805,0,18,6eb13_00006
0.16890892180903205,0.15134716033935547,False,,,19,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-58,1630520218,4.434316635131836,23650,DLWS,192.168.1.20,4.434316635131836,0,19,6eb13_00006
0.16797274505269938,0.18500876426696777,False,,,20,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-58,1630520218,4.619325399398804,23650,DLWS,192.168.1.20,4.619325399398804,0,20,6eb13_00006
0.16595524909167453,0.17490839958190918,False,,,21,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-58,1630520218,4.794233798980713,23650,DLWS,192.168.1.20,4.794233798980713,0,21,6eb13_00006
0.16520564206715288,0.15644550323486328,False,,,22,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-58,1630520218,4.950679302215576,23650,DLWS,192.168.1.20,4.950679302215576,0,22,6eb13_00006
0.16410892739378172,0.1773068904876709,False,,,23,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-58,1630520218,5.127986192703247,23650,DLWS,192.168.1.20,5.127986192703247,0,23,6eb13_00006
0.1613439629817831,0.15082240104675293,False,,,24,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-58,1630520218,5.27880859375,23650,DLWS,192.168.1.20,5.27880859375,0,24,6eb13_00006
0.1619148146489571,0.16460800170898438,True,,,25,2e59481750164cdf8f3e858b5a64d5b8,2021-09-02_02-16-59,1630520219,5.443416595458984,23650,DLWS,192.168.1.20,5.443416595458984,0,25,6eb13_00006
